CastLib Number, CastLib Name, CastLib Filename, Member Number, Member Type, Member Name, Member Filename
5,itemAFRICA,ItemAf.cxt,22,bitmap,FlashCurLife,,
5,itemAFRICA,ItemAf.cxt,24,bitmap,AFKEY,,
6,Akiko.Cst,Akiko.cxt,1,filmLoop,AkikoWalk.dir,,
6,Akiko.Cst,Akiko.cxt,3,bitmap,,,
6,Akiko.Cst,Akiko.cxt,4,bitmap,,,
6,Akiko.Cst,Akiko.cxt,5,bitmap,,,
6,Akiko.Cst,Akiko.cxt,6,bitmap,,,
6,Akiko.Cst,Akiko.cxt,7,bitmap,,,
6,Akiko.Cst,Akiko.cxt,8,bitmap,,,
6,Akiko.Cst,Akiko.cxt,9,bitmap,,,
6,Akiko.Cst,Akiko.cxt,10,filmLoop,AkikoRunF,,
6,Akiko.Cst,Akiko.cxt,11,bitmap,,,
6,Akiko.Cst,Akiko.cxt,12,bitmap,,,
6,Akiko.Cst,Akiko.cxt,13,bitmap,,,
6,Akiko.Cst,Akiko.cxt,14,bitmap,,,
6,Akiko.Cst,Akiko.cxt,15,bitmap,,,
6,Akiko.Cst,Akiko.cxt,16,bitmap,,,
6,Akiko.Cst,Akiko.cxt,17,bitmap,,,
6,Akiko.Cst,Akiko.cxt,18,filmLoop,AkikoRunR,,
6,Akiko.Cst,Akiko.cxt,19,bitmap,,,
6,Akiko.Cst,Akiko.cxt,20,bitmap,,,
6,Akiko.Cst,Akiko.cxt,21,bitmap,,,
6,Akiko.Cst,Akiko.cxt,22,bitmap,,,
6,Akiko.Cst,Akiko.cxt,23,bitmap,,,
6,Akiko.Cst,Akiko.cxt,24,bitmap,,,
6,Akiko.Cst,Akiko.cxt,25,bitmap,,,
6,Akiko.Cst,Akiko.cxt,26,filmLoop,AkikoRunB,,
6,Akiko.Cst,Akiko.cxt,28,bitmap,,,
6,Akiko.Cst,Akiko.cxt,29,bitmap,,,
6,Akiko.Cst,Akiko.cxt,30,bitmap,,,
6,Akiko.Cst,Akiko.cxt,31,bitmap,,,
6,Akiko.Cst,Akiko.cxt,32,bitmap,,,
6,Akiko.Cst,Akiko.cxt,33,bitmap,,,
6,Akiko.Cst,Akiko.cxt,34,bitmap,,,
6,Akiko.Cst,Akiko.cxt,35,filmLoop,AkikoRunL,,
6,Akiko.Cst,Akiko.cxt,37,bitmap,akikoStopL,,
6,Akiko.Cst,Akiko.cxt,38,bitmap,akikoStopR,,
6,Akiko.Cst,Akiko.cxt,100,bitmap,Akiko,,
6,Akiko.Cst,Akiko.cxt,101,bitmap,FlashAkiko,,
6,Akiko.Cst,Akiko.cxt,102,sound,akiko,,
7,Shared.Cst,Shared.cxt,1,script,soundfadeout 2,,
7,Shared.Cst,Shared.cxt,2,script,soundfadeIn 2,,
7,Shared.Cst,Shared.cxt,3,script,mouseDown«ºlstB«˜,,
7,Shared.Cst,Shared.cxt,4,script,ShipGo«ÖÈg«ß,,
7,Shared.Cst,Shared.cxt,5,script,mouseDown«ºgWentLstC(MapM),,
7,Shared.Cst,Shared.cxt,6,script,ShipGo«ÖÈg«ß2,,
7,Shared.Cst,Shared.cxt,7,script,ShipGo«Ö«¨«©«ß3,,
7,Shared.Cst,Shared.cxt,8,script,goMovieD,,
7,Shared.Cst,Shared.cxt,9,script,,,
7,Shared.Cst,Shared.cxt,10,script,ShipGo«ÖÈg«ß4,,
7,Shared.Cst,Shared.cxt,11,script,gWentLstE«ÖÑÉ«ë,,
7,Shared.Cst,Shared.cxt,12,script,exitFrame«ºgoMovieB,,
7,Shared.Cst,Shared.cxt,13,script,ShipGo«º«¨«©«ß5,,
7,Shared.Cst,Shared.cxt,14,script,,,
